Date,Time,Time2,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
10/8/2021,3:30:00 AM,AM,53726.15,53940,53708.59,53815.22,572.28628,00:00.0,30791411.25,18446,247.90046,13339271.64,0
10/8/2021,4:00:00 AM,AM,53815.21,53965.54,53766.28,53900.27,527.67628,30:00.0,28409397.83,18349,273.83803,14744182.65,0
10/8/2021,4:30:00 AM,AM,53900.27,53972.94,53839.39,53877.93,569.59227,00:00.0,30709501.06,15535,225.20363,12141548.96,0
10/8/2021,5:00:00 AM,AM,53877.92,53884.29,53617.61,53750.02,823.19142,30:00.0,44257888.65,23125,291.57551,15674152.49,0
10/8/2021,5:30:00 AM,AM,53750.02,54174,53750.01,54172.95,821.1248,00:00.0,44309835.48,25098,429.60664,23184402.69,0
10/8/2021,6:00:00 AM,AM,54172.94,54212.94,53999.99,54167.95,828.75832,30:00.0,44842437.82,21580,449.82698,24338253.67,0
10/8/2021,6:30:00 AM,AM,54167.94,54286.9,54047.05,54110.22,751.23715,00:00.0,40682632.55,19236,396.04848,21448992.47,0
10/8/2021,7:00:00 AM,AM,54110.23,54550,54000,54454.33,1447.62127,30:00.0,78657802.91,40781,733.14627,39840256.39,0
10/8/2021,7:30:00 AM,AM,54454.32,54967.97,54376.98,54829.39,2270.47129,00:00.0,124102205.6,60180,1258.47373,68788745.16,0
10/8/2021,8:00:00 AM,AM,54829.38,55500,54753.66,55292.82,3304.14448,30:00.0,182142458.7,92016,1640.96318,90429845.22,0
10/8/2021,8:30:00 AM,AM,55292.82,56100,55232.35,55800.01,3551.07704,00:00.0,198000342.4,121150,2002.56445,111672234.6,0
10/8/2021,9:00:00 AM,AM,55800,56000,55105,55331.26,2146.10088,30:00.0,119239297.5,68192,1083.01654,60196928.88,0
10/8/2021,9:30:00 AM,AM,55331.26,55550,55200,55234.76,857.26543,00:00.0,47492640.44,33670,439.95387,24375491.59,0
10/8/2021,10:00:00 AM,AM,55234.76,55446.68,55182.16,55390.01,872.80778,30:00.0,48276321.6,32216,453.72326,25098101.22,0
10/8/2021,10:30:00 AM,AM,55384.84,55588.59,55355,55485.66,696.85383,00:00.0,38666001.55,30731,360.99658,20032043.53,0
10/8/2021,11:00:00 AM,AM,55485.67,55600,55400,55464.07,810.6362,30:00.0,45010188.98,30111,363.62687,20190032.18,0
10/8/2021,11:30:00 AM,AM,55464.08,55496.5,55138.18,55242.72,1021.58659,00:00.0,56492275.01,34230,476.52975,26350466.67,0
10/8/2021,12:00:00 PM,PM,55242.71,55300,54506,54886.36,1891.11753,30:00.0,103925243.1,68070,877.44374,48217932.87,0
10/8/2021,12:30:00 PM,PM,54886.36,55075,54653,54841.01,1353.85914,00:00.0,74281594.8,41311,652.65859,35808718.45,0
10/8/2021,1:00:00 AM,PM,54841,54880.4,54608.02,54840.43,898.00896,30:00.0,49146096.54,34613,428.43449,23449296.25,0
10/8/2021,1:30:00 AM,PM,54840.43,54936.54,54035.25,54178.99,1914.72852,00:00.0,104144129,66373,865.76623,47093967.07,0
10/8/2021,2:00:00 AM,PM,54179,54448.04,54135.01,54365.77,846.93956,30:00.0,46016783.55,37777,405.56451,22035707.18,0
10/8/2021,2:30:00 AM,PM,54365.76,54689.99,54346.13,54570.92,932.41542,00:00.0,50875699.1,38988,437.54248,23872679.37,0
10/8/2021,3:00:00 AM,PM,54570.92,54799.99,54502.03,54564.58,746.82062,30:00.0,40790768.08,26663,407.29223,22247295.9,0
10/8/2021,3:30:00 AM,PM,54564.59,54564.59,54024.84,54324.84,1217.84936,00:00.0,66024037.33,35487,573.94158,31115236.54,0
10/8/2021,4:00:00 AM,PM,54324.83,54385.66,54042.38,54282.56,734.75178,30:00.0,39821699.67,23464,372.23628,20175094.91,0
10/8/2021,4:30:00 AM,PM,54282.56,54520.7,54244.02,54298.45,637.6947,00:00.0,34667131.21,22306,316.77522,17223097.64,0
10/8/2021,5:00:00 AM,PM,54298.45,54447.92,54179.59,54255.24,534.14611,30:00.0,29006873.19,19886,251.76373,13671280.86,0
10/8/2021,5:30:00 AM,PM,54255.25,54327.63,54136.64,54293.89,367.29405,00:00.0,19912983.82,17075,178.12597,9657579.685,0
10/8/2021,6:00:00 AM,PM,54293.88,54600,54233.43,54489.91,615.80226,30:00.0,33544636.24,21595,363.44521,19795677.68,0
10/8/2021,6:30:00 AM,PM,54489.91,54655.59,54467.52,54501,605.83849,00:00.0,33045569.89,19552,267.18748,14576978.29,0
10/8/2021,7:00:00 AM,PM,54500.99,54672.98,54479,54539.69,481.15083,30:00.0,26263525.53,16923,232.03516,12664180.87,0
10/8/2021,7:30:00 AM,PM,54539.69,54700,54251.31,54686.48,664.91924,00:00.0,36246696.69,22744,311.74735,16997293.04,0
10/8/2021,8:00:00 AM,PM,54686.48,54774.35,54400,54468.95,541.40403,30:00.0,29555014.92,26787,249.60223,13625439.72,0
10/8/2021,8:30:00 AM,PM,54468.96,54475.16,53778,54001.7,1372.72149,00:00.0,74193826.48,48089,522.87022,28272368.28,0
10/8/2021,9:00:00 AM,PM,54001.7,54331.69,53878.18,54278.72,759.31147,30:00.0,41045692.97,32902,422.13413,22819732.33,0
10/8/2021,9:30:00 AM,PM,54278.72,54278.72,54010.07,54162.2,445.30797,00:00.0,24105924.71,20259,176.97723,9578935.506,0
10/8/2021,10:00:00 AM,PM,54162.2,54264,54035.62,54155.11,461.17078,30:00.0,24964043.72,22008,217.33246,11765263.14,0
10/8/2021,10:30:00 AM,PM,54160.06,54250,54035.28,54060.05,399.43342,00:00.0,21631760.06,19237,186.31181,10090577.47,0
10/8/2021,11:00:00 AM,PM,54060.05,54136.6,53814.28,53899.99,542.79332,30:00.0,29302352.95,17040,228.77475,12350256.28,0
10/8/2021,11:30:00 AM,PM,53900,54031.27,53775.83,53951.43,518.79384,00:00.0,27953073.16,15579,283.29057,15264962.2,0
10/9/2021,12:00:00 PM,AM,53955.67,54229.99,53661.67,54152.84,1053.89463,30:00.0,56850784.25,30023,461.26895,24892033.56,0
10/9/2021,12:30:00 PM,AM,54152.84,54298.35,54111,54264.17,568.07874,00:00.0,30791826.63,17872,269.89839,14630299.85,0
10/9/2021,1:00:00 AM,AM,54264.16,54307.71,53855,53865.37,597.41014,30:00.0,32312257.04,19247,235.44419,12734938.72,0
10/9/2021,1:30:00 AM,AM,53865.37,54129.34,53849.99,54007.55,497.20854,00:00.0,26828167.55,15455,281.23086,15172772.34,0
10/9/2021,2:00:00 AM,AM,54007.55,54097.34,53841.41,54056.19,393.42422,30:00.0,21217400.2,19309,183.51192,9897573.731,0
10/9/2021,2:30:00 AM,AM,54056.19,54197.76,54041.8,54156.38,461.0943,00:00.0,24956425.12,17663,240.04115,12991822.12,0
10/9/2021,3:00:00 AM,AM,54156.38,54627,54110,54514.5,814.7738,30:00.0,44316277.15,22530,458.68423,24949071.74,0
10/9/2021,3:30:00 AM,AM,54514.51,54699,54492.62,54560.58,499.29234,00:00.0,27264792.06,16720,272.17709,14862726.49,0
10/9/2021,4:00:00 AM,AM,54562.58,54730.28,54479.23,54705.01,583.81996,30:00.0,31875715.63,15758,284.09531,15511491.31,0
10/9/2021,4:30:00 AM,AM,54705.01,54715,54609.4,54684.62,422.49658,00:00.0,23095309.94,12528,201.60308,11020113.88,0
10/9/2021,5:00:00 AM,AM,54684.63,54741.09,54384.27,54468.45,487.57701,30:00.0,26596011.36,15719,205.95362,11234208.92,0
10/9/2021,5:30:00 AM,AM,54468.45,54630.42,54415.2,54597.78,378.02635,00:00.0,20595920.12,12633,149.74491,8158943.295,0
10/9/2021,6:00:00 AM,AM,54597.78,55100,54590.15,55000.61,1323.20345,30:00.0,72660723.13,35937,807.32596,44339708.21,0
10/9/2021,6:30:00 AM,AM,55000.6,55100,54675.9,54837.89,680.12448,00:00.0,37328695.94,23102,306.71069,16838257.19,0
10/9/2021,7:00:00 AM,AM,54837.9,55000,54715.75,54918.25,423.20431,30:00.0,23207945.24,18572,217.10069,11904674.83,0
10/9/2021,7:30:00 AM,AM,54918.24,55050,54801.01,54917.55,547.75045,00:00.0,30076753.51,19314,288.65319,15849621.64,0
10/9/2021,8:00:00 AM,AM,54917.56,55062.11,54732.3,54739.62,628.36331,30:00.0,34508373.41,20129,342.71437,18823913.07,0
10/9/2021,8:30:00 AM,AM,54739.62,54784.62,54523.23,54728.45,596.83014,00:00.0,32612539.79,19307,292.95188,16009339.54,0
10/9/2021,9:00:00 AM,AM,54728.45,54778.92,54490.55,54554.96,826.26186,30:00.0,45117438.66,24901,408.64759,22315794.61,0
10/9/2021,9:30:00 AM,AM,54555,54919.59,54536.83,54907.45,1667.67406,00:00.0,91289788.72,40464,843.73634,46187590.23,0
10/9/2021,10:00:00 AM,AM,54907.45,55007.97,54644.81,54644.87,1394.78555,30:00.0,76497050.44,42364,682.70425,37445302.9,0
10/9/2021,10:30:00 AM,AM,54644.86,54889,54566.31,54888.99,1549.52147,00:00.0,84782859.04,46769,754.10505,41261503.23,0
10/9/2021,11:00:00 AM,AM,54888.99,55340.3,54779.2,55050.01,2470.13005,30:00.0,135982237.5,67920,1349.07822,74278343.88,0
10/9/2021,11:30:00 AM,AM,55050.01,55270.52,54784.1,54792.68,1746.98011,00:00.0,95949365.05,51428,882.32714,48460869.52,0
10/9/2021,12:00:00 PM,PM,54792.68,55150,54792.68,55120.47,1752.65048,30:00.0,96377929.07,52378,944.00404,51912114.75,0
10/9/2021,12:30:00 PM,PM,55120.47,55166.44,54942.14,54979.26,1501.91087,00:00.0,82680772.49,43412,735.13151,40469975.88,0
10/9/2021,1:00:00 AM,PM,54979.26,55082.71,54926.49,54958.57,1370.68757,30:00.0,75426036.01,39587,692.96391,38132503.74,0
10/9/2021,1:30:00 AM,PM,54958.56,55489,54930.01,55242.2,2347.5054,00:00.0,129681323,71655,1225.70757,67713718.61,0
10/9/2021,2:00:00 AM,PM,55242.19,55314.2,55045.88,55147,1559.88028,30:00.0,86041116.82,48448,815.87623,45002055.88,0
10/9/2021,2:30:00 AM,PM,55147,55296.54,55068.01,55136.84,1565.53002,00:00.0,86363075.12,43204,756.77702,41748329.84,0
10/9/2021,3:00:00 AM,PM,55136.83,55177.05,55017.05,55102.58,1222.21662,30:00.0,67343994.08,37368,610.68463,33649012.46,0
10/9/2021,3:30:00 AM,PM,55102.57,55146.2,54867.2,54977.29,1654.24237,00:00.0,90978024.7,44698,763.50237,41990995.11,0
10/9/2021,4:00:00 AM,PM,54977.29,55125,54851.35,54994.38,1665.11155,30:00.0,91572978.85,47351,829.19207,45601489.6,0
10/9/2021,4:30:00 AM,PM,54994.38,55060.64,54674.07,54801.16,1923.92865,00:00.0,105458784.2,48853,894.09465,49011006.98,0
10/9/2021,5:00:00 AM,PM,54801.15,54932.98,54726.19,54889.49,1246.8796,30:00.0,68387406.34,36313,628.30228,34460723.62,0
10/9/2021,5:30:00 AM,PM,54891.95,54945.73,54744.54,54914.05,1306.95176,00:00.0,71721183.02,37087,654.15505,35897815.66,0
10/9/2021,6:00:00 AM,PM,54914.05,55149.96,54744.9,54831.59,1650.6144,30:00.0,90557772.9,43222,815.56957,44746606.01,0
10/9/2021,6:30:00 AM,PM,54831.58,54917.06,54738.66,54900,1391.82519,00:00.0,76321349.81,35972,692.38491,37967951.5,0
10/9/2021,7:00:00 AM,PM,54897.24,54964.52,54750.04,54759.03,1026.54843,30:00.0,56322787.79,28022,522.63145,28675207.96,0
10/9/2021,7:30:00 AM,PM,54759.03,54853.14,54592.21,54656.81,1232.15981,00:00.0,67433251.88,32006,602.24206,32960200.41,0
10/9/2021,8:00:00 AM,PM,54656.81,54656.82,54323,54469.72,1590.34313,30:00.0,86608022.17,44675,746.81571,40667102.2,0
10/9/2021,8:30:00 AM,PM,54469.72,54669.59,54377.82,54663.83,1292.705,00:00.0,70472648.05,37846,656.37438,35782893.39,0
10/9/2021,9:00:00 AM,PM,54663.83,54784.99,54550.01,54720.22,1236.08037,30:00.0,67562011.04,37980,641.44386,35063433.55,0
10/9/2021,9:30:00 AM,PM,54725.87,54863.18,54683.66,54848.94,1113.04712,00:00.0,60948304.79,35900,548.80785,30051574.78,0
10/9/2021,10:00:00 AM,PM,54848.94,54969.12,54760.1,54854.34,1101.69219,30:00.0,60428405.33,31572,555.48751,30468668.2,0
10/9/2021,10:30:00 AM,PM,54854.34,54936.12,54752.71,54896.41,1087.32426,00:00.0,59624789.11,29316,546.93322,29991854.04,0
10/9/2021,11:00:00 AM,PM,54896.39,55056.37,54837.99,55004.02,1281.48301,30:00.0,70426207.53,37335,677.15338,37214896.86,0
10/9/2021,11:30:00 AM,PM,55004.02,55165,54858.09,54949.72,1443.8362,00:00.0,79409959.12,39619,710.80319,39093294.33,0
10/10/2021,12:00:00 PM,AM,54949.72,55154.42,54806.95,55108.49,1869.12796,30:00.0,102726067.5,42740,947.51745,52077136.59,0
10/10/2021,12:30:00 PM,AM,55108.48,55199,54886.11,54905.27,1591.93449,00:00.0,87639728.35,40736,755.5121,41592938.78,0
10/10/2021,1:00:00 AM,AM,54905.27,54953.82,54467,54556.41,2124.05065,30:00.0,116063382.6,55662,1024.40151,55974828.17,0
10/10/2021,1:30:00 AM,AM,54556.96,54582,54381.12,54382.83,1748.39332,00:00.0,95231841.04,46119,854.62205,46549361.41,0
10/10/2021,2:00:00 AM,AM,54382.83,54590.79,54080,54438.97,1790.68396,30:00.0,97389474.12,48134,841.63217,45785797.26,0
10/10/2021,2:30:00 AM,AM,54438.97,54768.78,54424.42,54633.52,1593.95712,00:00.0,87069749.2,42928,802.83504,43853041.68,0
10/10/2021,3:00:00 AM,AM,54633.51,54866.41,54576.55,54784.36,1372.98767,30:00.0,75126088.31,33567,678.86424,37146671.07,0
10/10/2021,3:30:00 AM,AM,54784.36,55178,54780,55049.15,1697.41916,00:00.0,93241050.86,39327,870.30486,47809622.01,0
10/10/2021,4:00:00 AM,AM,55049.16,55248.87,55039.01,55085.35,1879.55113,30:00.0,103600491,48509,990.13828,54577677.42,0
10/10/2021,4:30:00 AM,AM,55085.35,56000,54850,55873.06,3498.53014,00:00.0,193939948.8,115556,2066.79775,114598384.9,0
10/10/2021,5:00:00 AM,AM,55873.05,56074.43,55389.17,55522.3,2477.99294,30:00.0,138070479.3,72704,1309.90143,73002665.8,0
10/10/2021,5:30:00 AM,AM,55522.3,55771.81,55420,55651.73,1682.87475,00:00.0,93576827.33,43234,873.03097,48546001.34,0
10/10/2021,6:00:00 AM,AM,55651.72,55840,55490.01,55684.76,1742.3916,30:00.0,97002473.38,40665,877.11187,48830032.02,0
10/10/2021,6:30:00 AM,AM,55684.76,55695.59,55500,55607.8,1336.06235,00:00.0,74259356.6,34818,666.08758,37021704.97,0
10/10/2021,7:00:00 AM,AM,55607.8,55766.54,55411.86,55547.05,1477.86426,30:00.0,82150735.59,37394,718.21527,39927926.45,0
10/10/2021,7:30:00 AM,AM,55547.05,55700.02,55464.25,55668.81,1333.84128,00:00.0,74141563.09,35989,683.37713,37985749.35,0
10/10/2021,8:00:00 AM,AM,55668.81,55850,55598.5,55812.01,1673.51007,30:00.0,93213152.76,42557,870.58632,48492557.45,0
10/10/2021,8:30:00 AM,AM,55812.01,55928,55518.06,55564.19,1528.50957,00:00.0,85121479.32,42036,788.95703,43936224.56,0
10/10/2021,9:00:00 AM,AM,55564.18,55591.2,54822.47,55077.89,3480.12739,30:00.0,192053834.1,90817,1676.23035,92520373.98,0
10/10/2021,9:30:00 AM,AM,55077.9,55115,54790.25,54972.3,1648.0889,00:00.0,90517967.96,49327,793.13502,43562784.18,0
10/10/2021,10:00:00 AM,AM,54972.3,55162,54680,55116.55,1655.4001,30:00.0,91039824.3,43842,757.33561,41661324.77,0
10/10/2021,10:30:00 AM,AM,55116.56,55124.97,54917.42,55007.59,1351.702,00:00.0,74382287.15,36693,672.47718,37004941.23,0
10/10/2021,11:00:00 AM,AM,55007.58,55042.55,54800.12,55015.67,1493.05364,30:00.0,81992747.72,38134,685.49569,37644830.3,0
10/10/2021,11:30:00 AM,AM,55015.67,55306.81,55013.74,55144.99,1522.3392,00:00.0,83957231.78,40088,767.91374,42349520.76,0
10/10/2021,12:00:00 PM,PM,55145,55190.11,54722.16,54807.64,1559.26637,30:00.0,85737787.23,47642,737.86308,40569156.31,0
10/10/2021,12:30:00 PM,PM,54807.63,55037.9,54768.68,54941.73,1321.22624,00:00.0,72558686,42529,656.05311,36028849.64,0
10/10/2021,1:00:00 AM,PM,54941.73,55320.4,54638,55180.22,2053.21042,30:00.0,112920255.4,52699,1016.26729,55899308.13,0
10/10/2021,1:30:00 AM,PM,55180.21,55268.66,55070.56,55228.59,1312.84682,00:00.0,72458760,39041,632.19691,34892434.99,0
10/10/2021,2:00:00 AM,PM,55228.59,55461.48,55159.69,55255.77,1495.96861,30:00.0,82731947.68,46837,699.75752,38701592.86,0
10/10/2021,2:30:00 AM,PM,55255.77,55302.76,55111.01,55122.13,1290.04219,00:00.0,71211286.18,40816,612.69303,33821415.71,0
10/10/2021,3:00:00 AM,PM,55121.86,55218.39,54980.01,55176.56,1593.58544,30:00.0,87821073.88,44010,799.29591,44048300.78,0
10/10/2021,3:30:00 AM,PM,55176.55,55551.38,55138.67,55373.01,1999.84885,00:00.0,110687376.1,46322,979.9774,54237733.23,0
10/10/2021,4:00:00 AM,PM,55370.28,55446.66,55158.39,55201.5,1559.459,30:00.0,86238292.81,41792,739.06528,40871775.92,0
10/10/2021,4:30:00 AM,PM,55201.49,55482.9,55171.12,55471.07,1343.20925,00:00.0,74335128.64,42031,706.61485,39105492.29,0
10/10/2021,5:00:00 AM,PM,55471.07,55485,55013.17,55111.15,1829.98224,30:00.0,100949905.1,59113,894.95203,49366915.71,0
10/10/2021,5:30:00 AM,PM,55111.15,55346.95,55000,55339.28,1622.29797,00:00.0,89591733.9,47556,820.43403,45310390.59,0
10/10/2021,6:00:00 AM,PM,55339.28,55393.56,55012,55171.18,1457.82072,30:00.0,80470118.16,40156,733.4528,40486559.47,0
10/10/2021,6:30:00 AM,PM,55173.97,55347.58,55137.87,55312.65,1168.53974,00:00.0,64555328.96,32805,561.53592,31021616.41,0
10/10/2021,7:00:00 AM,PM,55312.65,55425.55,55213.28,55388.05,1287.99676,30:00.0,71230031.26,34534,668.27195,36958107.21,0
10/10/2021,7:30:00 AM,PM,55388.05,55523.36,55337.46,55450.25,1529.11653,00:00.0,84755822.81,37372,775.98153,43011801.46,0
10/10/2021,8:00:00 AM,PM,55450.25,56561.31,55402.75,56263.13,4712.415988,30:00.0,263756371.7,154523,2400.529178,134402132.8,0
10/10/2021,8:30:00 AM,PM,56263.12,56391.28,55209.94,55429.8,3564.96366,00:00.0,198253205,94738,1703.72824,94719307.79,0
10/10/2021,9:00:00 AM,PM,55429.8,55442.88,54400,54729,4411.31174,30:00.0,241723648.1,116847,2335.20081,127914707.4,0
10/10/2021,9:30:00 AM,PM,54721.88,54987.53,54715.59,54801.07,1582.10537,00:00.0,86831177.11,46817,832.60772,45699080.05,0
10/10/2021,10:00:00 AM,PM,54801.07,54875.51,54600,54761.99,1748.77145,30:00.0,95743276.72,40596,808.63698,44272159.51,0
10/10/2021,10:30:00 AM,PM,54761.99,54973.74,54566.02,54913.45,1835.50068,00:00.0,100529208,39753,925.71058,50704317.24,0
10/10/2021,11:00:00 AM,PM,54913.45,54945.24,54787.42,54821.64,1360.75542,30:00.0,74637309.98,31701,658.09921,36097226.34,0
10/10/2021,11:30:00 AM,PM,54821.64,54821.64,54333.85,54659,2027.20102,00:00.0,110722812.5,45370,985.50975,53829768.47,0
10/11/2021,12:00:00 PM,AM,54659.01,54919.51,54415.06,54716.01,2052.01226,30:00.0,112169673.7,57304,1054.39275,57640580.18,0
10/11/2021,12:30:00 PM,AM,54716.01,55180,54695.37,55159.93,1838.60483,00:00.0,101003411.9,49524,909.61798,49969435.43,0
10/11/2021,1:00:00 AM,AM,55159.93,55637.67,55066.69,55513.32,2176.93971,30:00.0,120521194.8,51067,1125.50944,62304657.18,0
10/11/2021,1:30:00 AM,AM,55513.32,55546.29,55313.91,55334.02,1530.55543,00:00.0,84883297.82,39681,755.10726,41877799.07,0
10/11/2021,2:00:00 AM,AM,55334.01,55465.09,55278,55372.44,764.86411,30:00.0,42364273.15,23197,353.09125,19557602.13,0
10/11/2021,2:30:00 AM,AM,55372.43,55800,55361.21,55799.99,800.57133,00:00.0,44486317,19284,395.64391,21993456.29,0
10/11/2021,3:00:00 AM,AM,55799.99,56159.94,55660,56114.99,1709.85019,30:00.0,95582534.47,44061,817.79554,45713474.7,0
10/11/2021,3:30:00 AM,AM,56114.99,56750,56084.09,56507.09,2458.164199,00:00.0,138654263.3,91665,1353.293605,76342919.44,0
10/11/2021,4:00:00 AM,AM,56505.05,56724.04,56344.22,56606.61,1069.48588,30:00.0,60463830.39,34255,624.483,35299115.79,0
10/11/2021,4:30:00 AM,AM,56606.61,56677.96,56341.87,56460,971.17196,00:00.0,54866431.8,26856,477.8169,26992042.81,0
10/11/2021,5:00:00 AM,AM,56460,56589.44,56305.17,56349.05,755.17523,30:00.0,42632315.62,25713,363.79089,20537194.74,0
10/11/2021,5:30:00 AM,AM,56349.04,56550,56142.85,56528.93,785.14765,00:00.0,44257311.28,30529,397.46243,22407094.38,0
10/11/2021,6:00:00 AM,AM,56528.88,56776.51,56464.92,56541.16,963.235503,30:00.0,54525556.91,34865,530.959263,30060756.37,0
10/11/2021,6:30:00 AM,AM,56541.16,56706.95,56528.53,56678.63,595.1988,00:00.0,33709585.19,24532,343.35554,19446065.1,0
10/11/2021,7:00:00 AM,AM,56678.63,56950,56560,56677.72,1494.036667,30:00.0,84790311.59,58817,899.061288,51035811.99,0
10/11/2021,7:30:00 AM,AM,56677.73,57049,56605.15,56789.76,1417.543559,00:00.0,80572607.72,52546,819.724606,46605328.22,0
10/11/2021,8:00:00 AM,AM,56789.76,56879.95,56308.66,56381.03,1418.47592,30:00.0,80279569.63,42180,672.12098,38038827.13,0
10/11/2021,8:30:00 AM,AM,56381.03,56621.49,56346.7,56555,806.39869,00:00.0,45548992.12,28051,414.81089,23430237.08,0
10/11/2021,9:00:00 AM,AM,56555,56748,56516.24,56565.91,531.36754,30:00.0,30085770.47,19534,267.26653,15131991.93,0
10/11/2021,9:30:00 AM,AM,56565.9,56639.32,56394.99,56491.79,760.43498,00:00.0,42977058.58,20951,399.01779,22549737.96,0
10/11/2021,10:00:00 AM,AM,56491.79,56551.84,56366.77,56504.45,656.13847,30:00.0,37041031.84,17493,312.15064,17622926.33,0
10/11/2021,10:30:00 AM,AM,56504.44,56545.28,56172.04,56177.65,817.66342,00:00.0,46106941.29,24319,352.17374,19862897.52,0
10/11/2021,11:00:00 AM,AM,56177.65,56326.23,55862.78,56181.42,1797.15137,30:00.0,100840464.4,45238,792.91981,44490239.26,0
10/11/2021,11:30:00 AM,AM,56181.41,56657.14,56145.02,56407.51,863.81544,00:00.0,48785483.55,24300,444.45668,25099267.57,0
10/11/2021,12:00:00 PM,PM,56406.68,56514.96,56092.33,56344.49,875.92131,30:00.0,49336912.29,24158,424.97241,23936224.52,0
10/11/2021,12:30:00 PM,PM,56344.5,56547,56300.99,56462.83,585.355,00:00.0,33041346.84,19594,293.62963,16574219.06,0
10/11/2021,1:00:00 AM,PM,56462.83,57000,56462.82,56988.55,1982.44929,30:00.0,112492004.5,42909,921.48303,52284930.31,0
10/11/2021,1:30:00 AM,PM,56988.55,57429.01,56830.01,57222.78,2744.88525,00:00.0,156965486.2,103443,1334.11856,76296627.86,0
10/11/2021,2:00:00 AM,PM,57222.79,57476.6,57006.34,57392.8,1541.136117,30:00.0,88220651.25,49824,755.230524,43234713.53,0
10/11/2021,2:30:00 AM,PM,57392.81,57678,57301.52,57447.99,1912.570079,00:00.0,109992218.2,59071,1050.154175,60400998.82,0
10/11/2021,3:00:00 AM,PM,57447.99,57540,57201.01,57409.38,847.75411,30:00.0,48617675.76,28992,410.20719,23524875.71,0
10/11/2021,3:30:00 AM,PM,57411.13,57597.98,57324.29,57490.18,672.9384,00:00.0,38673426.57,24875,345.34404,19848287.24,0
10/11/2021,4:00:00 AM,PM,57490.17,57768.36,57310.94,57475.36,1231.36479,30:00.0,70820691.21,47336,658.10224,37853665.33,0
10/11/2021,4:30:00 AM,PM,57475.37,57493.13,57232.13,57280,800.33428,00:00.0,45879020.42,31557,370.97867,21266515.67,0
10/11/2021,5:00:00 AM,PM,57280,57562.73,57168.67,57442.11,894.33572,30:00.0,51332142.29,29942,493.41138,28320465.93,0
10/11/2021,5:30:00 AM,PM,57442.11,57454.31,57259.17,57418.99,583.66541,00:00.0,33488698.09,22141,305.48477,17529386.53,0
10/11/2021,6:00:00 AM,PM,57418.99,57572.74,57201,57480.01,947.79323,30:00.0,54429116.28,24916,456.61111,26229997.15,0
10/11/2021,6:30:00 AM,PM,57480.02,57485.01,57300,57343.26,491.3893,00:00.0,28195243.84,19841,250.19834,14356376.26,0
10/11/2021,7:00:00 AM,PM,57343.26,57653.3,57332.15,57577.06,716.22757,30:00.0,41198370.87,23688,407.54341,23441725.88,0
10/11/2021,7:30:00 AM,PM,57577.07,57839.04,57456.43,57488.33,1057.050067,00:00.0,60934443.42,39675,539.441112,31104528.4,0
10/11/2021,8:00:00 AM,PM,57488.33,57506.84,56800,57312.6,2263.23723,30:00.0,129272966.3,61937,1063.70658,60756892.01,0
10/11/2021,8:30:00 AM,PM,57312.59,57468.1,57181.13,57327.03,831.43607,00:00.0,47687994.69,23504,405.05833,23231212.35,0
10/11/2021,9:00:00 AM,PM,57327.03,57400,57000,57147.89,759.06104,30:00.0,43362806.45,31160,365.90221,20902253.35,0
10/11/2021,9:30:00 AM,PM,57135.96,57334.48,56999.53,57156.54,509.85123,00:00.0,29159158.61,26028,256.6192,14679900.61,0
10/11/2021,10:00:00 AM,PM,57156.54,57259.36,57051.6,57223.43,476.55022,30:00.0,27236425.95,22140,253.57181,14492434.12,0
10/11/2021,10:30:00 AM,PM,57223.42,57320.37,57140.8,57170.4,368.36815,00:00.0,21083892.75,19347,192.96905,11044406.46,0
10/11/2021,11:00:00 AM,PM,57170.4,57336.86,57075,57300,390.6797,30:00.0,22335027.49,13213,203.62627,11641716.18,0
10/11/2021,11:30:00 AM,PM,57300,57500,57132.84,57471.35,414.80905,00:00.0,23769668.87,15156,224.44226,12864031.24,0
10/12/2021,12:00:00 PM,AM,57471.35,57471.35,56812.53,56930.62,1345.61257,30:00.0,76752118.73,32167,603.20205,34404974.5,0
10/12/2021,12:30:00 PM,AM,56930.63,57002.9,56588,56941.7,1462.60932,00:00.0,83050517.33,34297,736.13326,41798559.74,0
10/12/2021,1:00:00 AM,AM,56941.7,57069.38,56723.62,57030.87,550.87363,30:00.0,31345198.17,17148,296.25907,16857993.16,0
10/12/2021,1:30:00 AM,AM,57030.86,57142.52,56923.46,57064.14,436.53048,00:00.0,24907059.58,14516,218.51403,12468882.36,0
10/12/2021,2:00:00 AM,AM,57064.14,57160,56835,56935.85,517.72793,30:00.0,29506028.35,16064,238.93941,13616309.59,0
10/12/2021,2:30:00 AM,AM,56935.86,57090,56640.68,56770,1472.43052,00:00.0,83679958.38,22010,799.76543,45439072,0
10/12/2021,3:00:00 AM,AM,56769.99,56780,56400,56659.01,1372.48007,30:00.0,77613436.43,38881,692.59368,39170164.39,0
10/12/2021,3:30:00 AM,AM,56659,56761.38,56586.01,56711.35,502.88214,00:00.0,28505205.02,19590,245.13832,13896346.09,0
10/12/2021,4:00:00 AM,AM,56711.36,56980,56558,56856.18,655.29002,30:00.0,37227060.31,23215,313.40397,17805370.17,0
10/12/2021,4:30:00 AM,AM,56856.18,57050.68,56820,56967.06,406.78001,00:00.0,23167194.23,17873,226.32278,12889572.42,0
